5.200000000000000629e-03,-3.426928826021349900e-11
5.266666666666666892e-03,-4.247902522137891374e-11
5.333333333333334023e-03,-2.750856631166188315e-11
5.400000000000000286e-03,2.083268019959767938e-12
5.466666666666666549e-03,2.996792519743286312e-11
5.533333333333333680e-03,4.106418409178898515e-11
5.599999999999999943e-03,2.969477134518126527e-11
5.666666666666667074e-03,2.476349531623754347e-12
5.733333333333333337e-03,-2.551637645832492011e-11
5.800000000000000468e-03,-3.910395787940076616e-11
5.866666666666666731e-03,-3.123564057188938883e-11
5.933333333333333862e-03,-6.636438073248070683e-12
6.000000000000000125e-03,2.100747186341230046e-11
6.066666666666667256e-03,3.666500498693041045e-11
6.133333333333333519e-03,3.213635369760504414e-11
6.200000000000000649e-03,1.033828049236952313e-11
6.266666666666666913e-03,-1.653209468996779922e-11
6.333333333333334043e-03,-3.382153947160299237e-11
6.400000000000000307e-03,-3.241500753261325627e-11
6.466666666666666570e-03,-1.353456606654605168e-11
6.533333333333333701e-03,1.217732930674983234e-11
6.599999999999999964e-03,3.065361079438128112e-11
6.666666666666667095e-03,3.210196366311008120e-11
6.733333333333333358e-03,1.619012069585091343e-11
6.800000000000000488e-03,-8.024723489022563398e-12
6.866666666666666752e-03,-2.724528856865479254e-11
6.933333333333333882e-03,-3.123894462666655650e-11
7.000000000000000146e-03,-1.828237513436509081e-11
7.066666666666667276e-03,4.148697041216995242e-12
7.133333333333333540e-03,2.368279360417742644e-11
7.200000000000000670e-03,2.987790162860062419e-11
7.266666666666666934e-03,1.980156242028243880e-11
7.333333333333334064e-03,-6.151263479556309300e-13
7.400000000000000328e-03,-2.005261569103673770e-11
7.466666666666666591e-03,-2.807968189939979852e-11
7.533333333333333721e-03,-2.075064217421725386e-11
7.599999999999999985e-03,-2.519868419581496998e-12
7.666666666666667115e-03,1.643965762999502594e-11
7.733333333333333379e-03,2.591252759795777778e-11
7.800000000000000509e-03,2.114495595158522751e-11
7.866666666666667640e-03,5.210910565904102654e-12
7.933333333333333903e-03,-1.292544378161443997e-11
8.000000000000000167e-03,-2.345044101331078338e-11
8.066666666666666430e-03,-2.101162403294547044e-11
8.133333333333334428e-03,-7.424110396301542788e-12
8.200000000000000691e-03,9.586429670697942475e-12
8.266666666666666954e-03,2.077145288244252117e-11
8.333333333333333218e-03,2.038869973148288426e-11
8.400000000000001216e-03,9.137552061872173504e-12
8.466666666666667479e-03,-6.492446805981322449e-12
8.533333333333333742e-03,-1.795583199234137683e-11
8.600000000000000006e-03,-1.932410240548604660e-11
8.666666666666666269e-03,-1.034151639990428745e-11
8.733333333333334267e-03,3.705313805319190042e-12
8.800000000000000530e-03,1.508427487405709275e-11
8.866666666666666793e-03,1.787435484552367378e-11
8.933333333333333057e-03,1.103843820780577683e-11
9.000000000000001055e-03,-1.277641177015678673e-12
9.066666666666667318e-03,-1.223611430118011260e-11
9.133333333333333581e-03,-1.610315453243591335e-11
9.199999999999999845e-03,-1.124260212105506922e-11
9.266666666666667843e-03,-7.481472250938232148e-13
9.333333333333334106e-03,9.487584452730593473e-12
9.400000000000000369e-03,1.407981140236666628e-11
9.466666666666666632e-03,1.097958682431516580e-11
9.533333333333334630e-03,2.340557873796188323e-12
9.600000000000000894e-03,-6.910178987028644140e-12
9.666666666666667157e-03,-1.187758717445399381e-11
9.733333333333333420e-03,-1.028547259089963323e-11
9.799999999999999684e-03,-3.479523349912385514e-12
9.866666666666667682e-03,4.569135919650269697e-12
9.933333333333333945e-03,9.571972961887862264e-12
1.000000000000000021e-02,9.205832016725250397e-12
